ds,yhat,yhat_lower,yhat_upper
2023-08-01,2240.5036968965464,1980.858031543738,2531.4781241473547
2023-08-02,2221.5782557241255,1950.980519407416,2501.296026770894
2023-08-03,2231.0027694589867,1982.8722584185953,2507.8233481346583
2023-08-04,2256.2015742042863,1985.6134957540455,2514.9620318084235
2023-08-05,2281.282000859691,2027.9102047338517,2536.1874785773784
2023-08-06,2197.7708347614584,1935.630727325504,2467.6949558594833
2023-08-07,2247.3460343788465,2005.6085279382055,2532.749815845272
2023-08-08,2240.827217000837,2001.5287396229905,2505.3086599436338
2023-08-09,2201.703157398516,1917.6476388041822,2457.452990603457
2023-08-10,2233.436814628731,1955.336865498843,2516.6681860255917
2023-08-11,2242.9726484412627,1986.7300167794417,2505.869945415943
2023-08-12,2261.5104896785847,1998.4701128084332,2556.920168215915
2023-08-13,2222.0267815714014,1957.7525796396337,2466.642210428154
2023-08-14,2237.9942631418276,1972.9323394089747,2507.797712178684
2023-08-15,2254.9422147529312,1980.3749457745805,2527.4469661099242
2023-08-16,2197.9034790939613,1947.381362561079,2480.824797225429
2023-08-17,2267.100804827753,2008.4193720069493,2523.822433092055
2023-08-18,2244.2977510539713,1972.6215133880855,2479.627861176473
2023-08-19,2270.5786520525744,2034.5026603219958,2527.840994013754
2023-08-20,2218.974947142019,1955.542134212148,2487.7951067789522
2023-08-21,2236.915045304662,1977.7890274782244,2509.5106409808595
2023-08-22,2235.9791517076555,1967.1355702628164,2486.253025010418
2023-08-23,2194.007287801477,1906.9152334080143,2451.265662132325
2023-08-24,2258.809777265416,2010.0595182881045,2514.536450542806
2023-08-25,2233.3115976512745,1958.2997380531947,2491.190255182406
2023-08-26,2258.706306420306,1994.558290574735,2532.139126180776
2023-08-27,2181.97536922602,1939.18187084942,2450.4382936261723
2023-08-28,2277.0362178802966,2015.5140860746744,2540.309929897474
2023-08-29,2254.352860276618,1990.8441936127108,2514.90228231762
2023-08-30,2208.5121520299213,1954.5169707696691,2465.81773755818
2023-08-31,2242.9553387213077,1995.5896000050454,2505.8283357323357
2023-09-01,2255.0373198668094,1994.7001125674035,2521.5330628243128
2023-09-02,2290.9162038891577,2013.4504312370009,2546.9518405270105
2023-09-03,2189.0876475841424,1916.4241487228137,2461.465123793403
2023-09-04,2242.3414418322686,1980.8344840847012,2506.1715401502393
2023-09-05,2243.0789231760496,1995.0395585364195,2520.807385420878
2023-09-06,2196.7011776346926,1913.4505806470074,2444.791675374143
2023-09-07,2248.2895782315386,2002.1412957282214,2525.3318894977433
2023-09-08,2236.4129592451613,1972.0357159233313,2480.2961759051186
2023-09-09,2271.6996017031124,2010.2279650996625,2517.7862355658267
2023-09-10,2206.6684018478577,1945.4844561139414,2454.873998311113
2023-09-11,2244.9776477913124,1990.8871901701332,2527.523156076004
2023-09-12,2259.664841717599,1997.9794343608344,2518.630234584859
2023-09-13,2224.4468950499077,1957.5884633645157,2489.4721132828276
2023-09-14,2275.827551302262,1994.4412258844002,2536.8998337131816
2023-09-15,2256.8373729248615,1988.4843475488883,2525.155384592979
2023-09-16,2277.7054725458906,1997.1109779845453,2524.9937285144674
2023-09-17,2216.268078590818,1952.0904535052143,2474.7192158017906
2023-09-18,2242.575826837717,1969.3806710820932,2506.011275838881
2023-09-19,2252.658191115047,1990.2576596961287,2500.7423377498735
2023-09-20,2205.7358878550826,1941.933940955,2476.857808398603
2023-09-21,2239.959437884494,1990.8342493932369,2499.9366842187615
2023-09-22,2271.0727391583496,2002.0171453378082,2541.3285288894217
2023-09-23,2283.8729893058417,2030.1699658028115,2552.2692383108565
2023-09-24,2216.077161335488,1958.1373537845695,2479.851010631013
2023-09-25,2246.9047027157253,2007.9817022730485,2503.982471481372
2023-09-26,2231.9992591135015,1974.5067871745964,2497.668920502333
2023-09-27,2219.367766105903,1970.9834544076832,2473.5040533857054
2023-09-28,2276.91634744216,2015.763526612728,2546.6915090141524
2023-09-29,2254.419812412017,1992.5600642013012,2505.10410128554
2023-09-30,2268.002241135014,2004.845538080725,2535.489974570687
2023-10-01,2213.0002636016984,1974.1651241463458,2489.6097709214355
2023-10-02,2269.0015318137744,2015.3486554321337,2538.082259379183
2023-10-03,2250.748190493306,2001.873622842912,2521.0300536788777
2023-10-04,2203.5308083855093,1945.4916098294523,2465.2169407019624
2023-10-05,2255.985207451554,1987.5914019092534,2514.561281651859
2023-10-06,2249.817649671465,1993.6982779772577,2514.9676982754813
2023-10-07,2266.764148206312,1987.2216692247737,2548.095261958615
